MKOA WA NJOMBE,,,,,,,,Scope of works,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,Medium Voltage Line (Km),,Distribution Transformer (kVA),,,LV (km),,,Customers,,
Mkoa,Wilaya,Halmashauri,Jimbo,Kata,Kijiji,Na,Kitongoji,11kV,33kV,50,100,200,4x95 sq.mm,4x50 sq.mm,LV Total (km),Single Phase,Three Phase,Total
Njombe,Makete,Makete DC,Makete,Kigala,Kigala,180,Kitwange,,2.5,1,0,0,2.0,1.0,3.0,30,2,32
Njombe,Makete,Makete DC,Makete,Mfumbi,Usalimwani,181,Itamba,,0.0,1,0,0,2.0,1.0,3.0,30,2,32
Njombe,Makete,Makete DC,Makete,Mfumbi,Usalimwani,182,Ihumbi,,2.2,1,0,0,2.0,1.0,3.0,30,2,32
,,,,Small Town Council,,,,,,,,,,,,,,
Njombe,Makete,Makete DC,Makete,Mfumbi,Iwawa,183,Majengo,,1.4,1,0,0,1.0,2.0,3.0,20,1,21
JUMLA NDOGO,,,,,,183,,0.0,165.6,172,8,0,365.0,184.0,549.0,"5,480",365,"5,845"
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Mdandu,Itambo,1,Chaluhanga,,4.8,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Mdandu,Itambo,2,Kidudumo,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Mdandu,Itambo,3,Mapila,,1.6,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Mdandu,Ihanja,4,Salimwani,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Mdandu,Ihanja,5,Malangali,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Mdandu,Mungate,6,Mayavile,,0.9,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Mdandu,Mungate,7,Lukani,,1.6,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Mdandu,Mdandu,8,Mahongole,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Mdandu,Mdandu,9,"Ngelele ""A""",,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Itulahumba,Sakalenga,10,Makoga,,1.9,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Itulahumba,Sakalenga,11,Nyalava,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Itulahumba,Isindagosi,12,Mpwapwa,,0.9,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Itulahumba,Isindagosi,13,Isindagosi,,0.0,0,1,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Itulahumba,Isindagosi,14,Idunda,,,,1,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Itulahumba,Itulahumba,15,Wanike,,0.0,1,1,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Itulahumba,Itowo,16, Sadan,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Itulahumba,Itowo,17,Isupilo,,2.5,0,1,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Itulahumba,Itowo,18,Idodi,,,,1,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Itulahumba,Mlevela,19,Kibedagogoro,,1.2,1,1,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Itulahumba,Mlevela,20,Idunda,,1.8,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Itulahumba,Lusisi,21,Zahanati,,1.5,0,1,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Itulahumba,Lusisi,22,Mtakuja,,1.8,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Itulahumba,Lusisi,23,Malagalidzi/Mvinila,,2.1,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Itulahumba,Nyumbanitu,24,Idopedope,,1.5,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Itulahumba,Nyumbanitu,25,Ukalawa,,1.2,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Itulahumba,Nyumbanitu,26,Njocho,,0.9,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Itulahumba,Lulanzi,27,Lole,,1.6,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Igwachanya,Indilimunyo,28,Makoga,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Igwachanya,Indilimunyo,29,Nyawenga,,1.9,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Igwachanya,Igwachanya,30,Igombatavangu,,2.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Igwachanya,Igwachanya,31,Ulanga,,0.8,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Igwachanya,Igwachanya,32,Makungu,,2.1,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Igwachanya,Chalowe,33,Mdemi,,1.6,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Igwachanya,Kanani,34,Lukala,,3.5,1,1,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Igwachanya,Kanani,35,Magadzu,,,,,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Igwachanya,Kanani,36,Lusaka,,1.1,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Igwachanya,Palangawanu,37,Ikingula,,1.2,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Igwachanya,Palangawanu,38,Ihege,,,,,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Igwachanya,Palangawanu,39,Lukeheya,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Igwachanya,Palangawanu,40,Mgedule,,2.3,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Igwachanya,Mtapa,41,Mtapa kati,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Igwachanya,Mtapa,42,Mwakisi,,1.9,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Igwachanya,Mtapa,43,Yeriko,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Usuka,Matowo,44,Shuleni ,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Usuka,Matowo,45,Magegele,,1.7,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Usuka,Lugoda,46,Igando,,0.0,1,1,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Usuka,Lugoda,47,Ihanga,,,,,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Usuka,Lugoda,48,Uligile,,1.7,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Usuka,Usuka,49,Matipu,,3.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Usuka,Ikwega,50,Igailo,,1.3,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Usuka,Ikwega,51,Ihang'ana,,1.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Usuka,Iteni,52,Kisangani,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Luduga,Luduga,53,Mlimani,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Luduga,Luduga,54,Mlangali,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Luduga,Hanjawanu,55,Mtambani,,0.5,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Luduga,Hanjawanu,56,Mkombozi,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Luduga,Hanjawanu,57,Mtakuja,,1.4,1,1,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Luduga,Hanjawanu,58,Hanjawanu,,,,,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Luduga,Mambengu,59,Mayomboni,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Luduga,Korintho,60,Ludengele,,1.2,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Luduga,Korintho,61,Mwembeni,,0.6,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Luduga,Igando,62,Nyamtowo,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Luduga,Igando,63,Miho,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Luduga,Igando,64,Mbilili,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Luduga,Iyayi,65,Changarawe,,2.4,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Luduga,Iyayi,66,Kihowa,,3.3,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Luduga,Mpanga,67,Msamala,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Luduga,Mpanga,68,Mpanga kati,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Luduga,Mpanga,69,Balali,,5.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Luduga,Mpanga,70,Darajani,,1.4,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Malangali,Malangali,71,Uhunguja,,1.8,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Malangali,Malangali,72,Ibamanzi,,3.8,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Malangali,Malangali,73,Itamba,,4.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Malangali,Malangali,74,Welela,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Malangali,Wangamiko,75,Soliwaya,,6.5,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Malangali,Wangamiko,76,Chamjombe,,0.5,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Malangali,Wangamiko,77,Nyanja,,1.8,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Wanging'ombe,Wanging'ombe,78,Kihanga,,0.3,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Wanging'ombe,Litundu,79,Welela,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Wanging'ombe,Litundu,80,Litundu,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Wanging'ombe,Mbembe,81,Ukombozi,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Wanging'ombe,Mbembe,82,Itula,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Wanging'ombe,Mbembe,83,Muungano,,4.2,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Wanging'ombe,Mbembe,84,Kigamboni,,1.4,1,1,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Wanging'ombe,Mbembe,85,Salimwani ,,,,,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Wanging'ombe,Ufwala,86,Mtendeleji,,2.3,0,1,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Wanging'ombe,Mang'elenge,87,Ikemeja,,1.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Wanging'ombe,Mang'elenge,88,Magofu,,3.8,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Wanging'ombe,Mayale,89,Mabaloni,,2.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Wanging'ombe,Mayale,90,Mtakuja,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Wanging'ombe,Itandula,91,Gomahenja,,0.5,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Wanging'ombe,Itandula,92,Mjimwema,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Wanging'ombe,Itandula,93,Lulanga,,1.1,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Wanging'ombe,Itandula,94,"Itandula ""B""",,,,1,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhambule,Ujindile,95,Mjimwema A,,1.4,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhambule,Ujindile,96,Mjimwema B,,,,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhambule,Ujindile,97,Mtamba,,0.4,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhambule,Wangutwa,98,Muungano,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhambule,Wangutwa,99,Wehe,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhambule,Igelango,100,Talamaganga,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhambule,Igelango,101,Mtakuja,,0.9,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhambule,Msimbazi,102,Kihanga,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhambule,Msimbazi,103,Mbuyuni,,3.5,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhambule,Msimbazi,104,Mapogoro,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhambule,Katenge,105,Magongo,,2.1,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhambule,Katenge,106,Katenge B,,2.2,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhambule,Utiga,107,Tambukareli,,0.3,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhambule,Utiga,108,Utiga Magharibi,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhambule,Mtewele,109,Mdonya,,1.5,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhambule,Uhambule,110,Igominyi,,0.0,1,1,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhambule,Uhambule,111,Chafwini,,,,,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhambule,Uhambule,112,Ngenyango,,0.6,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhambule,Uhambule,113,Msasati,,2.1,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Lyadebwe,114,Majengo,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Lyadebwe,115,Mbuyuni,,2.2,0,1,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Lyadebwe,116,Mgogoji,,0.9,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Lyadebwe,117,Mlimani,,1.5,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Ukomola,118,Mkavu,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Ukomola,119,Kigunge,,2.6,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Ukomola,120,Cheleji,,0.0,0,1,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Ukomola,121,Nyamko,,,,,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Lyamluki,122,Chang'anga,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Lyamluki,123,Aman,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Lyamluki,124,Mbuyuni,,1.3,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Ikwavila,125,Ibula,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Ikwavila,126,Mbuyuni,,,,,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Ikwavila,127,Igoma,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Ikwavila,128,Ikwavila Kati,,,,,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Saja,129,Ilole ,,1.6,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Saja,130,Muungano,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Saja,131,Makondo Kati,,5.6,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Igenge,132,Misufini,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Igenge,133,Mtwango,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Igenge,134,Ijengelimembe,,1.5,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Igenge,135,Kibugumo,,2.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Igomba,136,Igeleke,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Igomba,137,Isining'ombe,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Igomba,138,Ng'ondovi,,4.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Igomba,139,Unyanye,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Isimike,140,Uhambule,,0.9,1,1,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Isimike,141,Ibanavanu,,,,,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Isimike,142,Ijengelimembe,,,,,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Isimike,143,Igangasenga,,0.9,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Idenyimembe,144,Ujindile,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Idenyimembe,145,Mpakani,,,,,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Idenyimembe,146,Mawesaba,,2.4,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Idenyimembe,147,Mtakuja,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Itengelo,148,Ipambe,,0.0,1,1,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Itengelo,149,Chang'eng'ene,,,,,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Itengelo,150,Utipule,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Itengelo,151,Majengo,,0.8,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhenga,Ikulimambo,152,Mayavile,,0.9,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhenga,Ikulimambo,153,Igomelo,,,,,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhenga,Ikulimambo,154,Mbugi,,1.4,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhenga,Ikulimambo,155,Mlangali,,2.8,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhenga,Uhenga,156,Ulapilwa,,1.2,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhenga,Uhenga,157,Kitelevadzi,,1.7,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhenga,Mapogoro,158,Mlingo,,4.8,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhenga,Mapogoro,159,Mapogoro,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhenga,Iponda,160,Iponda,,1.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhenga,Iponda,161,Ngalanga B,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
