MKOA WA SIMIYU,,,,,,,,Scope of works,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,Medium Voltage Line (Km),,Distribution Transformer (kVA),,,LV (km),,,Customers,,
Simiyu,Itilima,Itilima DC,Itilima,Mbita,Ng'hesha Itilima,347,Kilalo,,1.0,,1,,1.0,1.0,2.0,66,1,67
Simiyu,Itilima,Itilima DC,Itilima,Mbita,Ng'hesha Itilima,348,Mtakuja,,0.0,1,,,2.0,2.0,4.0,78,1,79
Simiyu,Itilima,Itilima DC,Itilima,Mbita,Mwamnemha,349,Kidula,,0.0,1,,,2.5,1.5,4.0,67,2,69
Simiyu,Itilima,Itilima DC,Itilima,Mbita,Mwamnemha,350,Mwamnemha,,-,1,,,2.0,1.5,3.5,57,1,58
Simiyu,Itilima,Itilima DC,Itilima,Mbita,Mwamnemha,351,Mwikumlo,,0.0,,1,,1.0,1.0,2.0,59,1,60
Simiyu,Itilima,Itilima DC,Itilima,Mbita,Mwamnemha,352,Mwakija,,1.6,,,,0.0,2.0,2.0,53,1,54
Simiyu,Itilima,Itilima DC,Itilima,Nhobora,Nhobora,353,Nhobora,,0.6,1,,,2.0,1.0,3.0,40,4,44
Simiyu,Itilima,Itilima DC,Itilima,Nhobora,Nhobora,354,Mwabalogi,,0.0,,1,,1.0,1.0,2.0,67,2,69
Simiyu,Itilima,Itilima DC,Itilima,Nhobora,Nhobora,355,Mtakuja,,2.0,,,,0.0,3.0,3.0,57,1,58
Simiyu,Itilima,Itilima DC,Itilima,Nhobora,Nhobora,356,Ilembo,,2.8,1,,,1.5,1.5,3.0,59,1,60
Simiyu,Itilima,Itilima DC,Itilima,Nhobora,Nhobora,357,Mwahumbuyu,,0.0,1,,,2.0,1.5,3.5,53,1,54
Simiyu,Itilima,Itilima DC,Itilima,Nhobora,Mwabuyunge,358,Mwabuyunge,,1.5,,1,,1.0,1.0,2.0,88,1,89
Simiyu,Itilima,Itilima DC,Itilima,Nhobora,Mwabuyunge,359,Nangale,,2.7,,1,,1.0,1.0,2.0,73,1,74
Simiyu,Itilima,Itilima DC,Itilima,Nhobora,Mwabuyunge,360,Mwasona,,0.4,,,,0.0,3.0,3.0,54,1,55
Simiyu,Itilima,Itilima DC,Itilima,Nhobora,Mwaumisheni,361,Nyambitilwa,,0.9,1,,,2.0,1.5,3.5,58,1,59
Simiyu,Itilima,Itilima DC,Itilima,Nhobora,Mwaumisheni,362,Nkonze,,0.0,,1,,1.0,1.0,2.0,130,2,132
Simiyu,Itilima,Itilima DC,Itilima,Nhobora,Tagawi,363,Tagawi,,1.4,,1,,1.0,1.0,2.0,78,1,79
Simiyu,Itilima,Itilima DC,Itilima,Nhobora,Tagawi,364,Nguli,,0.5,1,,,2.0,1.5,3.5,95,1,96
Simiyu,Itilima,Itilima DC,Itilima,Nhobora,Tagawi,365,Mwasindai,,3.2,,1,,1.0,1.0,2.0,89,1,90
Simiyu,Itilima,Itilima DC,Itilima,Nhobora,Tagawi,366,Mwabasuzi,,1.2,,,,0.0,2.0,2.0,88,2,90
Simiyu,Itilima,Itilima DC,Itilima,Nhobora,Kilugala,367,Kilugala,,0.5,1,,,1.5,1.5,3.0,59,1,60
Simiyu,Itilima,Itilima DC,Itilima,Nhobora,Kilugala,368,Msumbiji B,,2.4,,,,0.0,2.0,2.0,88,1,89
Simiyu,Itilima,Itilima DC,Itilima,Nhobora,Kilugala,369,Missi,,0.9,1,,,2.5,1.5,4.0,77,2,79
Simiyu,Itilima,Itilima DC,Itilima,Nhobora,Kilugala,370,Makomelo,,1.0,1,,,1.5,1.5,3.0,73,1,74
Simiyu,Itilima,Itilima DC,Itilima,Sawida,Sawida,371,Nyamayuki,,4.4,,,,0.0,2.0,2.0,68,1,69
Simiyu,Itilima,Itilima DC,Itilima,Sawida,Sawida,372,Mbiti,,0.0,1,,,2.0,2.0,4.0,78,1,79
Simiyu,Itilima,Itilima DC,Itilima,Sawida,Sawida,373,Mbiti Isanga,,1.1,,1,,1.0,1.0,2.0,67,2,69
Simiyu,Itilima,Itilima DC,Itilima,Sawida,Sawida,374,Kisesa,,0.6,,,,0.0,2.0,2.0,57,1,58
Simiyu,Itilima,Itilima DC,Itilima,Sawida,Sawida,375,Mwakilyamaswa,,2.5,1,,,1.5,1.5,3.0,59,1,60
Simiyu,Itilima,Itilima DC,Itilima,Sawida,Isagala,376,Bujimilike,,0.6,,1,,1.0,1.0,2.0,54,1,55
Simiyu,Itilima,Itilima DC,Itilima,Sawida,Isagala,377,Kagongolo,,1.8,,,,0.0,2.0,2.0,66,1,67
Simiyu,Itilima,Itilima DC,Itilima,Sawida,Isagala,378,Mwabasabi,,2.0,1,,,2.0,2.0,4.0,68,1,69
Simiyu,Itilima,Itilima DC,Itilima,Sawida,Isagala,379,Bukwaya,,2.1,,1,,1.0,1.0,2.0,78,1,79
Simiyu,Itilima,Itilima DC,Itilima,Sawida,Isagala,380,Mbugani,,0.6,,,,0.0,2.0,2.0,95,1,96
Simiyu,Itilima,Itilima DC,Itilima,Sawida,Mahembe,381,Mwamanonga,,0.0,,1,,1.0,1.0,2.0,77,2,79
Simiyu,Itilima,Itilima DC,Itilima,Sawida,Mahembe,382,Busulwa,,0.0,,,,0.0,2.0,2.0,73,1,74
Simiyu,Itilima,Itilima DC,Itilima,Sawida,Mahembe,383,Jibiso,,2.3,,1,,1.0,1.0,2.0,54,1,55
Simiyu,Itilima,Itilima DC,Itilima,Sawida,Mahembe,384,Kisesa B,,0.3,,,,0.0,2.0,2.0,66,1,67
Simiyu,Itilima,Itilima DC,Itilima,Sawida,Songambele,385,Ipililo,,1.9,1,,,2.0,2.0,4.0,68,1,69
Simiyu,Itilima,Itilima DC,Itilima,Sawida,Songambele,386,Itonjamoto A,,0.0,,1,,1.0,1.0,2.0,98,1,99
Simiyu,Itilima,Itilima DC,Itilima,Sawida,Songambele,387,Itonjamoto B,,0.0,,,,0.0,3.0,3.0,54,1,55
Simiyu,Itilima,Itilima DC,Itilima,Sawida,Songambele,388,Nyashimba,,1.5,,1,,1.0,1.0,2.0,178,1,179
Simiyu,Itilima,Itilima DC,Itilima,Sawida,Songambele,389,Itonjamoto Stooni,,0.0,,,,0.0,2.0,2.0,73,1,74
Simiyu,Itilima,Itilima DC,Itilima,Zagayu,Bukingwamizi,390,Simiyu,,0.5,1,,,1.5,1.5,3.0,73,1,74
Simiyu,Itilima,Itilima DC,Itilima,Zagayu,Bukingwamizi,391,Magharibi,,0.6,1,,,2.0,1.5,3.5,54,1,55
Simiyu,Itilima,Itilima DC,Itilima,Zagayu,Zanzui,392,Nhobora A,,0.0,,1,,1.5,1.5,3.0,59,1,60
Simiyu,Itilima,Itilima DC,Itilima,Zagayu,Zanzui,393,Ikungu,,0.4,,,,0.0,2.0,2.0,53,1,54
Simiyu,Itilima,Itilima DC,Itilima,Zagayu,Zanzui,394,Nyamilama A,,0.6,,1,,1.0,1.0,2.0,88,1,89
Simiyu,Itilima,Itilima DC,Itilima,Zagayu,Zanzui,395,Nyamilama B,,0.3,,,,0.0,2.0,2.0,77,2,79
Simiyu,Itilima,Itilima DC,Itilima,Zagayu,Zanzui,396,Lubaga,,0.8,1,,,2.0,2.0,4.0,73,1,74
Simiyu,Itilima,Itilima DC,Itilima,Zagayu,Mlimani,397,Bulolambeshi,,0.6,1,,,2.0,2.0,4.0,66,1,67
Simiyu,Itilima,Itilima DC,Itilima,Zagayu,Mlimani,398,Kisesa,,1.2,1,,,2.0,2.0,4.0,88,2,90
Simiyu,Itilima,Itilima DC,Itilima,Zagayu,Mlimani,399,Isageng'he A,,0.0,,1,,1.0,1.0,2.0,88,1,89
Simiyu,Itilima,Itilima DC,Itilima,Zagayu,Mlimani,400,Mwamabiti,,0.0,,1,,1.5,1.5,3.0,73,1,74
Simiyu,Itilima,Itilima DC,Itilima,Zagayu,Mlimani,401,Nhobora B,,4.7,,,,0.0,1.5,1.5,54,1,55
Simiyu,Itilima,Itilima DC,Itilima,Zagayu,Sasago,402,Sasago B,,0.0,1,,,2.0,1.5,3.5,88,1,89
Simiyu,Itilima,Itilima DC,Itilima,Zagayu,Sasago,403,Ng'wakisalilu,,1.5,1,,,2.5,1.5,4.0,77,2,79
Simiyu,Itilima,Itilima DC,Itilima,Zagayu,Sasago,404,Kadashi,,1.1,,1,,1.5,1.5,3.0,73,1,74
Simiyu,Itilima,Itilima DC,Itilima,Zagayu,Sasago,405,Ikungu,,2.6,,,,0.0,2.0,2.0,54,1,55
Simiyu,Itilima,Itilima DC,Itilima,Zagayu,Kabale,406,Sagenge,,0.0,,1,,1.0,1.0,2.0,67,2,69
Simiyu,Itilima,Itilima DC,Itilima,Zagayu,Kabale,407,Bushosha,,0.0,,,,0.0,2.0,2.0,57,1,58
Simiyu,Itilima,Itilima DC,Itilima,Zagayu,Kabale,408,Ilula,,0.9,1,,,1.5,1.5,3.0,59,1,60
Simiyu,Itilima,Itilima DC,Itilima,Zagayu,Kabale,409,Ming'ongwa,,0.6,1,,,2.0,1.5,3.5,53,1,54
Simiyu,Itilima,Itilima DC,Itilima,Zagayu,Kashishi,410,Nyamilama A,,0.0,,1,,1.0,1.0,2.0,50,1,51
Simiyu,Itilima,Itilima DC,Itilima,Zagayu,Kashishi,411,Nyamilama B,,0.8,,,,0.0,2.0,2.0,62,1,63
Simiyu,Itilima,Itilima DC,Itilima,Zagayu,Kashishi,412,Nyahumbili,,0.0,1,,,2.0,1.5,3.5,87,1,88
Simiyu,Itilima,Itilima DC,Itilima,Zagayu,Kashishi,413,Mwamunhu,,0.5,,1,,1.0,1.0,2.0,70,1,71
Simiyu,Itilima,Itilima DC,Itilima,Zagayu,Kashishi,414,Nanga,,0.5,,,,0.0,3.0,3.0,87,1,88
JUMLA NDOGO,,,,,,414,,0.0,458.9,250,116,0,494.5,722.0,"1,216.5","31,266",551,"31,817"
Simiyu,Bariadi,Bariadi DC,Bariadi,Dutwa,Igaganulwa,1,Nkinda,,0.5,1,,,3.0,1.0,4.0,60,2,62
Simiyu,Bariadi,Bariadi DC,Bariadi,Dutwa,Isenge,2,Isenge B,,0.0,,1,,3.0,1.0,4.0,60,2,62
Simiyu,Bariadi,Bariadi DC,Bariadi,Dutwa,Mwamondi,3,Mwamatiga,,2.5,1,,,2.0,1.0,3.0,20,6,69
Simiyu,Bariadi,Bariadi DC,Bariadi,Dutwa,Mwamondi,4,Swagu,,1.3,1,,,1.0,1.0,2.0,19,4,23
Simiyu,Bariadi,Bariadi DC,Bariadi,Dutwa,Mwamondi,5,Nyankunzi,,0.0,1,,,1.0,1.0,2.0,20,4,24
Simiyu,Bariadi,Bariadi DC,Bariadi,Dutwa,Mwamondi,6,Mwamondi,,0.0,1,,,1.0,1.5,2.5,20,5,25
Simiyu,Bariadi,Bariadi DC,Bariadi,Dutwa,Sengerema,7,Sengerema,,0.0,1,,,2.0,1.0,3.0,40,4,44
Simiyu,Bariadi,Bariadi DC,Bariadi,Dutwa,Sengerema,8,Isoso,,1.2,1,,,2.0,1.0,3.0,30,2,32
Simiyu,Bariadi,Bariadi DC,Bariadi,Dutwa,Sengerema,9,Igeye,,6.2,1,,,1.0,1.5,2.5,30,2,32
Simiyu,Bariadi,Bariadi DC,Bariadi,Dutwa,Majengo,10,Lubaga,,0.7,1,,,1.0,1.0,2.0,25,2,27
Simiyu,Bariadi,Bariadi DC,Bariadi,Dutwa,Majengo,11,Nyanhiga,,0.0,1,,,2.0,2.0,4.0,40,3,43
Simiyu,Bariadi,Bariadi DC,Bariadi,Dutwa,Mwamabu,12,Mwamabu B,,1.9,1,,,2.0,1.0,3.0,40,4,44
Simiyu,Bariadi,Bariadi DC,Bariadi,Dutwa,Mwamabu,13,Isholoba,,0.8,1,,,1.0,1.0,2.0,20,1,21
Simiyu,Bariadi,Bariadi DC,Bariadi,Gilya,Nyawa,14,Kaunda,,0.0,1,,,1.0,1.0,2.0,35,3,38
Simiyu,Bariadi,Bariadi DC,Bariadi,Gilya,Nyawa,15,Manala C,,1.5,1,,,2.0,1.0,3.0,35,4,39
Simiyu,Bariadi,Bariadi DC,Bariadi,Gilya,Nyawa,16,Mwamajagi,,4.7,1,,,2.0,1.0,3.0,40,4,44
Simiyu,Bariadi,Bariadi DC,Bariadi,Gilya,Gilya,17,Luguru,,0.0,1,,,1.0,1.0,2.0,32,3,35
Simiyu,Bariadi,Bariadi DC,Bariadi,Gilya,Gilya,18,Jisesa,,1.5,1,,,2.0,1.0,3.0,50,5,55
Simiyu,Bariadi,Bariadi DC,Bariadi,Gilya,Gilya,19,Itilima,,0.0,,1,,2.0,2.0,4.0,64,4,68
Simiyu,Bariadi,Bariadi DC,Bariadi,Gilya,Gilya,20,Twiga,,0.0,1,,,2.0,1.0,3.0,44,4,46
Simiyu,Bariadi,Bariadi DC,Bariadi,Gilya,Mwauchumu,21,Mlimani B,,0.9,1,,,2.0,1.0,3.0,36,3,39
Simiyu,Bariadi,Bariadi DC,Bariadi,Gilya,Mwauchumu,22,Shabita,,0.0,,,,1.0,1.0,2.0,32,3,35
Simiyu,Bariadi,Bariadi DC,Bariadi,Gilya,Mwauchumu,23,Mwabukarasha,,4.1,,1,,2.0,2.0,4.0,56,4,60
Simiyu,Bariadi,Bariadi DC,Bariadi,Gilya,Mwauchumu,24,Gambaseni,,2.6,2,,,4.0,3.0,7.0,40,7,27
Simiyu,Bariadi,Bariadi DC,Bariadi,Gilya,Mwauchumu,25,Duma,,5.5,1,,,1.0,1.5,2.5,31,2,33
Simiyu,Bariadi,Bariadi DC,Bariadi,Gilya,Isuyu,26,Jibiso,,0.0,1,,,1.0,1.5,2.5,27,3,30
Simiyu,Bariadi,Bariadi DC,Bariadi,Gilya,Isuyu,27,Nyang'hunde,,1.2,,1,,2.0,2.0,4.0,72,3,75
Simiyu,Bariadi,Bariadi DC,Bariadi,Gilya,Isuyu,28,Mpilingito,,0.0,1,,,2.0,1.0,3.0,54,3,57
Simiyu,Bariadi,Bariadi DC,Bariadi,Gilya,Isuyu,29,Gunguyi,,1.4,1,,,1.0,1.0,2.0,32,2,34
Simiyu,Bariadi,Bariadi DC,Bariadi,Gilya,Isuyu,30,Mpilingito B,,0.0,1,,,2.0,1.0,3.0,40,2,42
Simiyu,Bariadi,Bariadi DC,Bariadi,Gilya,Isuyu,31,Nyang'hunde B,,2.5,1,,,1.0,1.0,2.0,27,3,30
Simiyu,Bariadi,Bariadi DC,Bariadi,Gilya,Ikinabushu,32,Ikinabushu,,0.0,1,,,2.0,1.0,3.0,47,4,51
Simiyu,Bariadi,Bariadi DC,Bariadi,Gilya,Ikinabushu,33,Lyambilo,,0.6,1,,,2.0,1.0,3.0,42,3,45
Simiyu,Bariadi,Bariadi DC,Bariadi,Gilya,Ikinabushu,34,Nyagudi,,0.0,1,,,2.0,1.0,3.0,42,2,44
Simiyu,Bariadi,Bariadi DC,Bariadi,Gilya,Ikinabushu,35,Mwabasimbe,,0.8,1,,,2.0,1.0,3.0,32,3,35
Simiyu,Bariadi,Bariadi DC,Bariadi,Gilya,Ikinabushu,36,Mwangimu,,2.0,1,,,2.0,1.0,3.0,41,3,44
Simiyu,Bariadi,Bariadi DC,Bariadi,Gilya,Ikinabushu,37,Mwamahe,,0.0,1,,,2.0,1.0,3.0,35,2,37
Simiyu,Bariadi,Bariadi DC,Bariadi,Ikungulyabashashi,Lulayu,38,Nhobora,,2.0,1,,,1.0,1.0,2.0,20,3,23
Simiyu,Bariadi,Bariadi DC,Bariadi,Ikungulyabashashi,Lulayu,39,Mwabalimi,,2.5,1,,,1.0,1.0,2.0,21,2,23
Simiyu,Bariadi,Bariadi DC,Bariadi,Ikungulyabashashi,Lulayu,40,Mwamalwilo,,1.7,1,,,1.0,1.0,2.0,32,1,33
Simiyu,Bariadi,Bariadi DC,Bariadi,Ikungulyabashashi,Lulayu,41,Ibabanjegu,,2.0,1,,,1.0,1.0,2.0,24,2,26
Simiyu,Bariadi,Bariadi DC,Bariadi,Ikungulyabashashi,Mwahalaja,42,Mwabasabi,,3.2,1,,,1.5,1.0,2.5,26,1,27
Simiyu,Bariadi,Bariadi DC,Bariadi,Ikungulyabashashi,Mwahalaja,43,Mgwamanundo,,0.0,1,,,1.5,1.0,2.5,31,2,33
Simiyu,Bariadi,Bariadi DC,Bariadi,Ikungulyabashashi,Mwahalaja,44,Zizimi,,2.3,1,,,1.5,1.0,2.5,24,2,26
Simiyu,Bariadi,Bariadi DC,Bariadi,Ikungulyabashashi,Mwahalaja,45,Mabondeni,,2.2,1,,,1.0,1.0,2.0,25,2,27
Simiyu,Bariadi,Bariadi DC,Bariadi,Ikungulyabashashi,Ikungulyabashashi,46,Jisesa,,0.0,1,,,1.0,1.0,2.0,10,1,11
Simiyu,Bariadi,Bariadi DC,Bariadi,Ikungulyabashashi,Ikungulyabashashi,47,Ng'wangongo,,1.4,1,,,1.0,1.0,2.0,10,1,11
Simiyu,Bariadi,Bariadi DC,Bariadi,Ikungulyabashashi,Ikungulyabashashi,48,Ng'wabayanda,,1.1,1,,,1.0,1.0,2.0,13,1,14
Simiyu,Bariadi,Bariadi DC,Bariadi,Ikungulyabashashi,Mkuyuni,49,Mwandimi,,1.6,1,,,1.0,1.0,2.0,15,2,17
Simiyu,Bariadi,Bariadi DC,Bariadi,Ikungulyabashashi,Mkuyuni,50,Ng'hwenge,,0.0,1,,,1.0,1.0,2.0,14,2,16
Simiyu,Bariadi,Bariadi DC,Bariadi,Ikungulyabashashi,Mkuyuni,51,Ng'watongilo,,1.0,1,,,1.5,1.0,2.5,16,1,17
Simiyu,Bariadi,Bariadi DC,Bariadi,Ikungulyabashashi,Mkuyuni,52,Igabulilo,,0.8,1,,,1.5,1.0,2.5,20,3,23
Simiyu,Bariadi,Bariadi DC,Bariadi,Sapiwi,Igegu,53,Mwambizo,,0.0,1,,,2.0,1.0,2.5,16,3,19
Simiyu,Bariadi,Bariadi DC,Bariadi,Sapiwi,Igegu,54,Busulwa,,2.7,1,,,2.0,1.0,3.0,20,3,23
Simiyu,Bariadi,Bariadi DC,Bariadi,Sapiwi,Igegu,55,Suki,,1.8,1,,,2.0,1.0,3.0,20,2,23
Simiyu,Bariadi,Bariadi DC,Bariadi,Sapiwi,Igegu Magharibi,56,Misri,,1.8,1,,,2.0,1.0,3.0,20,3,23
Simiyu,Bariadi,Bariadi DC,Bariadi,Sapiwi,Igegu Magharibi,57,Ntinipu,,1.6,1,,,1.5,1.0,2.5,15,2,17
Simiyu,Bariadi,Bariadi DC,Bariadi,Sapiwi,Igegu Magharibi,58,Mpilingito,,0.5,1,,,2.0,1.0,3.0,30,3,33
Simiyu,Bariadi,Bariadi DC,Bariadi,Sapiwi,Igegu Magharibi,59,Jibiso,,3.4,1,,,2.0,1.0,3.0,30,2,32
Simiyu,Bariadi,Bariadi DC,Bariadi,Sapiwi,Igegu Magharibi,60,Iponyanumbu,,0.0,1,,,1.5,1.0,2.5,20,3,23
Simiyu,Bariadi,Bariadi DC,Bariadi,Sapiwi,Mwandama,61,Bunamhala B,,0.5,1,,,2.0,1.0,3.0,30,3,33
Simiyu,Bariadi,Bariadi DC,Bariadi,Sapiwi,Mwandama,62,Senta,,0.0,1,,,1.5,1.5,3.0,30,3,33
Simiyu,Bariadi,Bariadi DC,Bariadi,Sapiwi,Mwandama,63,Mlimani,,2.6,1,,,1.5,1.0,2.5,20,3,23
Simiyu,Bariadi,Bariadi DC,Bariadi,Sapiwi,Mwandama,64,Ngakama,,0.5,1,,,1.0,1.0,2.0,11,3,4
Simiyu,Bariadi,Bariadi DC,Bariadi,Sapiwi,Mwandama,65,Mwankanga,,4.0,1,,,3.0,1.0,1.5,15,3,18
Simiyu,Bariadi,Bariadi DC,Bariadi,Sapiwi,Mwandama,66,Dilanda,,2.6,1,,,2.0,1.0,3.0,30,4,34
Simiyu,Bariadi,Bariadi DC,Bariadi,Sapiwi,Mwandama,67,Bunamhala A,,0.1,1,,,1.0,1.0,2.0,15,2,17
Simiyu,Bariadi,Bariadi DC,Bariadi,Sapiwi,Mwandama,68,Mbugani,,0.0,1,,,1.0,1.0,2.0,10,2,12
Simiyu,Bariadi,Bariadi DC,Bariadi,Sapiwi,Nyamikoma,69,Nyuma ya Mlima,,4.5,1,,,1.0,1.0,2.0,17,2,19
Simiyu,Bariadi,Bariadi DC,Bariadi,Sapiwi,Nyamikoma,70,Igwata,,2.9,1,,,1.0,1.0,2.0,31,2,33
Simiyu,Bariadi,Bariadi DC,Bariadi,Sapiwi,Nyamikoma,71,Ng'wanhunda,,1.0,1,,,1.0,1.0,2.0,28,2,30
Simiyu,Bariadi,Bariadi DC,Bariadi,Sapiwi,Nyamikoma,72,Mwabayanda,,0.0,1,,,1.0,1.0,2.0,29,2,31
Simiyu,Bariadi,Bariadi DC,Bariadi,Sapiwi,Sapiwi,73,Nkindwabiye A,,0.5,1,,,2.5,1.0,3.5,40,3,43
Simiyu,Bariadi,Bariadi DC,Bariadi,Sapiwi,Sapiwi,74,Kisesa,,2.7,1,,,1.5,1.0,2.5,15,2,17
Simiyu,Bariadi,Bariadi DC,Bariadi,Matongo,Matongo,75,Mwamanala,,0.0,1,,,1.0,1.0,2.0,23,2,25
Simiyu,Bariadi,Bariadi DC,Bariadi,Matongo,Matongo,76,Mwanolelagi,,1.9,1,,,1.0,1.0,2.0,22,1,23
Simiyu,Bariadi,Bariadi DC,Bariadi,Matongo,Matongo,77,Serengeti,,1.2,1,,,1.0,1.0,2.0,26,2,28
Simiyu,Bariadi,Bariadi DC,Bariadi,Matongo,Matongo,78,Chungu,,0.0,1,,,1.0,1.0,2.0,31,2,33
Simiyu,Bariadi,Bariadi DC,Bariadi,Matongo,Matongo,79,Matongo,,2.1,1,,,1.0,1.0,2.0,30,3,33
Simiyu,Bariadi,Bariadi DC,Bariadi,Matongo,Matongo,80,Walajulu,,1.6,1,,,1.0,1.0,2.0,27,2,29
Simiyu,Bariadi,Bariadi DC,Bariadi,Matongo,Matongo,81,Mwabasabi 'A',,0.5,1,,,1.0,1.0,2.0,31,2,33
Simiyu,Bariadi,Bariadi DC,Bariadi,Matongo,Matongo,82,Mwabasabi 'B',,0.0,1,,,1.0,1.0,2.0,32,3,35
Simiyu,Bariadi,Bariadi DC,Bariadi,Matongo,Matongo,83,Jisesa,,0.7,1,,,1.0,1.0,2.0,31,2,33
Simiyu,Bariadi,Bariadi DC,Bariadi,Matongo,Matongo,84,Ng'wang'halanga,,0.0,1,,,1.0,1.0,2.0,29,2,31
Simiyu,Bariadi,Bariadi DC,Bariadi,Matongo,Matongo,85,Sibuka,,0.0,1,,,1.0,1.0,2.0,37,2,39
Simiyu,Bariadi,Bariadi DC,Bariadi,Matongo,Mwantimba,86,Mwantimba 'A',,1.0,1,,,2.0,1.0,3.0,45,4,49
Simiyu,Bariadi,Bariadi DC,Bariadi,Matongo,Mwantimba,87,Mudiya,,1.0,1,,,1.0,1.0,2.0,24,2,26
Simiyu,Bariadi,Bariadi DC,Bariadi,Matongo,Mwantimba,88,Mwakilatu,,0.0,1,,,1.0,1.0,2.0,31,2,33
Simiyu,Bariadi,Bariadi DC,Bariadi,Matongo,Mwantimba,89,Mwabuma,,0.0,1,,,1.0,1.0,2.0,24,2,26
Simiyu,Bariadi,Bariadi DC,Bariadi,Matongo,Ng'alita,90,Ng'wabayanda,,0.0,1,,,1.0,1.0,2.0,31,3,34
Simiyu,Bariadi,Bariadi DC,Bariadi,Matongo,Ng'alita,91,Mwamoto,,0.3,1,,,1.0,1.0,2.0,32,2,34
Simiyu,Bariadi,Bariadi DC,Bariadi,Matongo,Ng'alita,92,Mlimani,,1.4,1,,,1.0,1.0,2.0,29,2,31
Simiyu,Bariadi,Bariadi DC,Bariadi,Matongo,Ng'alita,93,Lutula,,3.7,1,,,1.0,1.0,2.0,27,2,29
Simiyu,Bariadi,Bariadi DC,Bariadi,Matongo,Ng'alita,94,Bubale,,0.4,1,,,1.0,1.0,2.0,31,3,34
Simiyu,Bariadi,Bariadi DC,Bariadi,Matongo,Ng'alita,95,Midalela,,2.7,1,,,1.0,1.0,2.0,30,2,32
Simiyu,Bariadi,Bariadi DC,Bariadi,Matongo,Ng'alita,96,Mbugani,,1.3,1,,,1.0,1.0,2.0,29,2,31
Simiyu,Bariadi,Bariadi DC,Bariadi,Matongo,Ng'alita,97,Mishepo,,3.2,1,,,1.0,1.0,2.0,28,2,30
Simiyu,Bariadi,Bariadi DC,Bariadi,Matongo,Ng'alita,98,Witang'homba,,1.5,1,,,1.0,1.0,2.0,27,2,29
Simiyu,Bariadi,Bariadi DC,Bariadi,Matongo,Salalilya,99,Mwakiduta 'A',,2.6,1,,,1.0,1.0,2.0,31,3,34
Simiyu,Bariadi,Bariadi DC,Bariadi,Matongo,Salalilya,100,Mwakiduta 'B',,1.1,1,,,1.0,1.0,2.0,23,3,26
Simiyu,Bariadi,Bariadi DC,Bariadi,Matongo,Salalilya,101,Walajulu,,1.9,1,,,1.0,1.0,2.0,27,2,29
Simiyu,Bariadi,Bariadi DC,Bariadi,Matongo,Salalilya,102,Ikomalilo,,1.0,1,,,1.0,1.0,2.0,25,2,27
Simiyu,Bariadi,Bariadi DC,Bariadi,Masewa,Masewa,103,Masanga 'A',,0.0,1,,,1.0,1.0,2.0,31,3,34
Simiyu,Bariadi,Bariadi DC,Bariadi,Masewa,Masewa,104,Masanga 'B',,0.0,1,,,1.0,1.0,2.0,27,2,29
Simiyu,Bariadi,Bariadi DC,Bariadi,Masewa,Masewa,105,Mbugani 'A',,0.0,1,,,1.0,1.0,2.0,29,2,31
Simiyu,Bariadi,Bariadi DC,Bariadi,Masewa,Masewa,106,Mbugani 'B',,1.8,1,,,1.0,1.0,2.0,27,2,29
Simiyu,Bariadi,Bariadi DC,Bariadi,Masewa,Masewa,107,Bushigwamhala,,1.6,1,,,1.0,1.0,2.0,26,2,28
Simiyu,Bariadi,Bariadi DC,Bariadi,Masewa,Masewa,108,Mwabadabagija,,2.0,1,,,1.0,1.0,2.0,31,2,33
Simiyu,Bariadi,Bariadi DC,Bariadi,Masewa,Senta ,109,Mikuyuni,,2.2,1,,,2.0,1.0,3.0,42,2,44
Simiyu,Bariadi,Bariadi DC,Bariadi,Masewa,Senta ,110,Mwanyabu,,1.2,1,,,2.0,1.0,3.0,32,2,34
Simiyu,Bariadi,Bariadi DC,Bariadi,Masewa,Senta ,111,Ikelege,,2.1,1,,,2.0,1.0,3.0,35,2,37
Simiyu,Bariadi,Bariadi DC,Bariadi,Masewa,Senta ,112,Mlimani,,0.0,1,,,2.0,1.0,3.0,32,2,34
Simiyu,Bariadi,Bariadi DC,Bariadi,Masewa,Igabanhilo ,113,Igabanhilo,,0.0,1,,,2.0,1.0,3.0,29,1,30
Simiyu,Bariadi,Bariadi DC,Bariadi,Masewa,Igabanhilo ,114,Madukani senta,,3.7,1,,,2.0,1.0,3.0,34,1,35
Simiyu,Bariadi,Bariadi DC,Bariadi,Masewa,Igabanhilo ,115,Mwatimba 'B',,1.2,1,,,2.0,1.0,3.0,26,2,28
Simiyu,Bariadi,Bariadi DC,Bariadi,Masewa,Igabanhilo ,116,Muungano,,0.5,1,,,2.0,1.0,3.0,28,1,29
Simiyu,Bariadi,Bariadi DC,Bariadi,Ngulyati,Ngulyati,117,Mlimani,,0.0,1,,,2.0,1.0,3.0,40,4,44
Simiyu,Bariadi,Bariadi DC,Bariadi,Ngulyati,Ngulyati,118,Kadoto A,,0.0,1,,,2.0,1.0,3.0,40,4,44
Simiyu,Bariadi,Bariadi DC,Bariadi,Ngulyati,Nyangunge,119,Mwamola,,2.5,1,,,2.0,1.0,3.0,38,3,41
Simiyu,Bariadi,Bariadi DC,Bariadi,Ngulyati,Nyangunge,120,Nyambuli,,0.5,1,,,2.0,1.0,3.0,36,3,39
