MKOA WA RUVUMA,,,,,,,,Scope of works,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,Medium Voltage Line (Km),,Distribution Transformer (kVA),,,LV (km),,,Customers,,
Mkoa,Wilaya,Halmashauri,Jimbo,Kata,Kijiji,Na,Kitongoji,11kV,33kV,50,100,200,4x95 sq.mm,4x50 sq.mm,LV Total (km),Single Phase,Three Phase,Total
Ruvuma,Songea,Songea DC,Peramiho,Kizuka,Mbiro,190,Mwangazi,,2.3,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Kizuka,Mbiro,191,Nakangwiti,,0.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Kizuka,Mbiro,192,Mapatano,,1.8,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Kizuka,Mbiro,193,Muungano,,1.9,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mbinga Mhalule,Mbinga Mhalule,194,Karoleni A,,0.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mbinga Mhalule,Mbinga Mhalule,195,Masiyatunda,,0.9,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mbinga Mhalule,Nakahegwa,196,Ngomeni,,0.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mbinga Mhalule,Nakahegwa,197,Misri,,2.4,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mbinga Mhalule,Nakahegwa,198,Kasama,,0.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mbinga Mhalule,Nakahegwa,199,Nakahegwa mtoni,,0.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mbinga Mhalule,Matomondo,200,Towatowa,,0.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mbinga Mhalule,Matomondo,201,Mbinga Road,,0.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mbinga Mhalule,Matomondo,202,Kilosa,,0.9,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mbinga Mhalule,Lipokera,203,Msena,,0.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mbinga Mhalule,Lipokera,204,Miembeni,,0.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mbinga Mhalule,Lipokera,205,Rudia,,0.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mbinga Mhalule,Lipokera,206,Msicheke,,0.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Ndongosi,Ndongosi,207,Lizaboni Darajani,,0.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Ndongosi,Ndongosi,208,Muungano,,0.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Ndongosi,Ndongosi,209,Majengo A,,0.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Ndongosi,Ndongosi,210,Majengo B,,0.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Ndongosi,Ndongosi,211,Usalama kati,,0.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Ndongosi,Ndongosi,212,Usalama kaskazini,,2.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Ndongosi,Ndongosi,213,Usalama Kusini,,1.2,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Ndongosi,Ndongosi,214,Kidigidigi,,1.3,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Ndongosi,Ndongosi,215,Maleta,,0.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Ndongosi,Nambendo,216,Tuliani,,0.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Ndongosi,Nambendo,217,Majengo,,0.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Ndongosi,Nambendo,218,Kidalini,,0.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Ndongosi,Nambendo,219,Malepela,,0.7,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Ndongosi,Nambendo,220,Magumukila,,0.4,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Ndongosi,Namatuhi,221,Shabaha,,0.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Ndongosi,Namatuhi,222,Matalawe,,0.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Ndongosi,Namatuhi,223,Kisiwani,,0.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Ndongosi,Namatuhi,224,Kitingini,,0.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Ndongosi,Namatuhi,225,Shuleni B,,6.5,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Ndongosi,Namatuhi,226,Bombambili,,0.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mpitimbi,Mpitimbi A,227,Mseo,,0.4,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mpitimbi,Mpitimbi A,228,Mhangazi,,0.4,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mpitimbi,Mpitimbi A,229,Njoka juu,,0.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mpitimbi,Mpitimbi A,230,Mkurumusi,,0.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mpitimbi,Mpitimbi A,231,Manole,,0.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mpitimbi,Mpitimbi A,232,Kapungu,,0.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mpitimbi,Mpitimbi A,233,Mbwambwasi,,8.7,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mpitimbi,Mpitimbi A,234,Buhemba,,4.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mpitimbi,Mpitimbi A,235,Mpangihoa,,4.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mpitimbi,Mpitimbi A,236,Muungano,,0.8,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mpitimbi,Mpitimbi B,237,Majimahuhu,,0.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mpitimbi,Mpitimbi B,238,Mtakanini,,0.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mpitimbi,Mpitimbi B,239,Mpitimbi baraza A,,0.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mpitimbi,Mpitimbi B,240,Muungano,,0.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mpitimbi,Mpitimbi B,241,Humbaro A,,1.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mpitimbi,Mpitimbi B,242,Humbaro B,,0.9,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mpitimbi,Mpitimbi B,243,Misufini,,1.2,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mpitimbi,Lipaya,244,Songea road,,1.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mpitimbi,Lipaya,245,Mwembe chai,,0.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mpitimbi,Lipaya,246,Kagera,,0.6,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mpitimbi,Lipaya,247,Tindiga,,0.4,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mpitimbi,Lipaya,248,Kipera,,0.7,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mpitimbi,Lipaya,249,Mjimwema ,,0.6,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mpitimbi,Lipaya,250,Tazama,,0.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mpitimbi,Lipaya,251,Boma road,,1.2,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mpitimbi,Lipaya,252,Mtakuja,,0.4,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mpitimbi,Lipaya,253,Mpechengano,,1.7,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mpitimbi,Lipaya,254,Njoomlole,,0.6,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mpitimbi,Lipaya,255,Mlimani,,0.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mpitimbi,Lipaya,256,Kilombero,,8.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mpitimbi,Lipaya,257,Butiama ,,0.8,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Mpitimbi,Lipaya,258,Muhivira,,1.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Litapwasi,Litapwasi,259,Magwishiro,,2.2,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Litapwasi,Litapwasi,260,Msikitini,,0.5,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Litapwasi,Litapwasi,261,Nambalapi,,1.3,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Litapwasi,Lyangweni,262,Kikole,,0.9,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Litapwasi,Lyangweni,263,Lyangweni,,0.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Litapwasi,Lyangweni,264,Muungano,,0.5,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Litapwasi,Lyangweni,265,Mhangazi B,,0.7,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Litapwasi,Lyangweni,266,Muhangazi A,,0.5,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Litapwasi,Lyangweni,267,Mchangini,,0.6,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Litapwasi,Lyangweni,268,Mtilamanji,,0.9,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Litapwasi,Lyangweni,269,Kwamsaka,,4.0,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Songea DC,Peramiho,Litapwasi,Lyangweni,270,Mtakanini,,0.9,1,,,1.0,1.5,2.5,38,2,40
Ruvuma,Songea,Madaba DC,Madaba,Wino,Wino,271,Kibaoni,,0.0,1,,,0.5,1.5,2.0,28,2,30
Ruvuma,Songea,Madaba DC,Madaba,Wino,Wino,272,Ujagaja,,0.0,1,,,0.5,1.5,2.0,28,2,30
Ruvuma,Songea,Madaba DC,Madaba,Wino,Igawisenga,273,Mjimwema ,,0.0,1,,,0.5,1.5,2.0,28,2,30
Ruvuma,Songea,Madaba DC,Madaba,Wino,Igawisenga,274,Bangale,,0.7,1,,,0.5,1.5,2.0,28,2,30
Ruvuma,Songea,Madaba DC,Madaba,Wino,Lilondo,275,Mitengomiwili ,,0.0,1,,,0.5,1.5,2.0,28,2,30
Ruvuma,Songea,Madaba DC,Madaba,Wino,Lilondo,276,Mtumbika,,1.3,1,,,0.5,1.5,2.0,28,2,30
Ruvuma,Songea,Madaba DC,Madaba,Matetereka,Maweso,277,Geza Ulole,,2.5,1,,,0.5,1.5,2.0,28,2,30
Ruvuma,Songea,Madaba DC,Madaba,Matetereka,Maweso,278,Ilala,,0.0,1,,,0.5,1.5,2.0,28,2,30
Ruvuma,Songea,Madaba DC,Madaba,Mkongotema,Mkongotema,279,Mawanga,,0.6,1,,,0.5,1.5,2.0,28,2,30
Ruvuma,Songea,Madaba DC,Madaba,Mkongotema,Mkongotema,280,Argentina,,1.5,1,,,0.5,1.5,2.0,28,2,30
Ruvuma,Songea,Madaba DC,Madaba,Mkongotema,Magingo,281,Kihoho,,1.5,1,,,0.5,1.5,2.0,28,2,30
Ruvuma,Songea,Madaba DC,Madaba,Mkongotema,Lutukira,282,Msikitini,,0.0,1,,,0.5,1.5,2.0,28,2,30
Ruvuma,Songea,Madaba DC,Madaba,Mahanje,Mahanje,283,Kipera,,1.1,1,,,0.5,1.5,2.0,28,2,30
Ruvuma,Songea,Madaba DC,Madaba,Matumbi,Ifinga,284,Majengo,,1.8,1,,,0.5,1.5,2.0,28,2,30
Ruvuma,Songea,Madaba DC,Madaba,Matumbi,Ifinga,285,Luhuji,,25.0,1,,,0.5,1.5,2.0,28,2,30
Ruvuma,Songea,Madaba DC,Madaba,Matumbi,Ifinga,286,Miembeni,,0.7,1,,,0.5,1.5,2.0,28,2,30
Ruvuma,Songea,Madaba DC,Madaba,Matumbi,Ifinga,287,Mwesa,,0.0,1,,,0.5,1.5,2.0,28,2,30
Ruvuma,Songea,Madaba DC,Madaba,Matumbi,Ifinga,288,Zambia,,0.8,1,,,0.5,1.5,2.0,28,2,30
Ruvuma,Songea,Madaba DC,Madaba,Matumbi,Ifinga,289,Kairo,,0.3,1,,,0.5,1.5,2.0,28,2,30
Ruvuma,Songea,Madaba DC,Madaba,Mtyangimbole,Mtyangimbole,290,Namalulu ‘A’ ,,0.0,1,,,0.5,1.5,2.0,28,2,30
Ruvuma,Songea,Madaba DC,Madaba,Mtyangimbole,Mtyangimbole,291,Namalulu C,,0.8,1,,,0.5,1.5,2.0,28,2,30
Ruvuma,Songea,Madaba DC,Madaba,Mtyangimbole,Mtyangimbole,292,Maweni,,0.0,1,,,0.5,1.5,2.0,28,2,30
Ruvuma,Songea,Madaba DC,Madaba,Mtyangimbole,Mtyangimbole,293,Kibaoni B,,1.0,1,,,0.5,1.5,2.0,28,2,30
Ruvuma,Songea,Madaba DC,Madaba,Mtyangimbole,Mtyangimbole,294,Kakong'o,,11.0,1,,,0.5,1.5,2.0,28,2,30
Ruvuma,Songea,Madaba DC,Madaba,Mtyangimbole,Likalangilo,295,Maungana,,0.0,1,,,0.5,1.5,2.0,28,2,30
Ruvuma,Songea,Madaba DC,Madaba,Mtyangimbole,Luhimba,296,Luhimba juu,,1.5,1,,,0.5,1.5,2.0,28,2,30
Ruvuma,Songea,Madaba DC,Madaba,Mtyangimbole,Luhimba,297,Mchikichini,,1.0,1,,,0.5,1.5,2.0,28,2,30
Ruvuma,Songea,Madaba DC,Madaba,Mtyangimbole,Luhimba,298,Mifugo,,0.0,1,,,0.5,1.5,2.0,28,2,30
Ruvuma,Songea,Madaba DC,Madaba,Mtyangimbole,Luhimba,299,Kikwete,,0.0,1,,,0.5,1.5,2.0,28,2,30
Ruvuma,Songea,Madaba DC,Madaba,Mtyangimbole,Luhimba,300,Namatuhi,,0.0,1,,,0.5,1.5,2.0,28,2,30
Ruvuma,Songea,Madaba DC,Madaba,Mtyangimbole,Gumbiro,301,Kiwanjani ,,0.0,1,,,0.5,1.5,2.0,28,2,30
Ruvuma,Songea,Madaba DC,Madaba,Gumbiro,Mbangamawe,302,Msiende Mbali,,0.0,1,,,0.5,1.5,2.0,28,2,30
Ruvuma,Songea,Madaba DC,Madaba,Gumbiro,Mbangamawe,303,Mjimwema,,0.0,1,,,0.5,1.5,2.0,28,2,30
JUMLA NDOGO,,,,,,303,303,0.0,328.6,303,0,0,288.5,454.5,743.0,"11,184",606,"11,790"
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Litembo,Litembo,1,Litembo juu,,0.9,3,1,0,1.0,2.0,3.0,35,1,36
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Litembo,Litembo,2,Mwegero,,0.6,1,0,0,0.5,1.5,2.0,45,2,47
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Litembo,Litembo,3,MiTanga,,1.2,0,0,0,0.5,1.5,2.0,25,1,26
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Litembo,Lituru,4,Lituru juu,,0.8,0,1,0,1.0,3.0,4.0,100,5,105
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Litembo,Lituru,5,Mahegu,,1.1,1,0,0,0.5,2.0,2.5,65,3,68
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Litembo,Lituru,6,Likwanza B,,1.8,1,0,0,0.5,2.0,2.5,65,3,68
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Litembo,Lituru,7,Kiule A,,0.8,1,0,0,0.5,2.0,2.5,65,3,68
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Litembo,Lituru,8,Kiule B,,1.0,1,0,0,0.5,2.0,2.5,65,3,68
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Litembo,Mahenge,9,Matomondo juu,,0.8,1,0,0,0.5,2.0,2.5,65,3,68
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Litembo,Mahenge,10,Matomondo chini,,0.5,1,0,0,0.5,2.0,2.5,65,3,68
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Litembo,Mahenge,11,Ndololela,,0.8,1,0,0,0.5,2.0,2.5,65,3,68
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Litembo,Mahenge,12,Madukani,,0.7,1,0,0,0.5,2.0,2.5,65,3,68
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Litembo,Mhagawa Asili,13,Kikwero,,1.0,,0,0,0.5,2.0,2.5,65,3,68
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Litembo,Mitambotambo,14,Mitambotambo juu,,0.5,1,1,0,0.5,2.0,2.5,80,5,85
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Litembo,Mitambotambo,15,Kitete,,0.5,1,1,0,0.5,2.0,2.5,65,3,68
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Litembo,Langandondo,16,Manzeye,,0.0,1,0,0,0.5,2.0,2.5,65,3,68
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Litembo,Langandondo,17,Langandondo juu,,0.0,1,0,0,0.5,2.0,2.5,65,3,68
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Litembo,Langandondo,18,Langandondo Chini,,0.7,1,0,0,0.5,2.0,2.5,65,3,68
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Litembo,Langandondo,19,Muheza,,0.7,1,0,0,0.5,2.0,2.5,65,3,68
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Mbuji,Kilanga juu,20,Upeto,,0.6,1,0,0,0.5,2.0,2.5,45,2,47
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Mbuji,Kilanga juu,21,Mkoha,,0.6,0,0,0,0.5,2.0,2.5,25,1,26
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Mbuji,Kilanga juu,22,Kilimani,,1.2,1,0,0,0.5,2.0,2.5,45,4,49
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Mbuji,Kilanga juu,23,Mandita,,1.0,0,0,0,0.5,2.0,2.5,32,1,33
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Mbuji,Kilanga juu,24,Utete,,1.3,0,0,0,0.5,2.0,2.5,32,1,33
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Mbuji,Kilanga juu,25,Mipulu,,2.1,1,0,0,0.5,2.0,2.5,45,3,48
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Mbuji,Mbuji,26,Mbeya,,0.8,1,0,0,0.5,2.0,2.5,90,3,93
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Mbuji,Mbuji,27,Upala,,1.3,1,0,0,0.5,2.0,2.5,65,4,69
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Mbuji,Mbuji,28,Mnara,,1.9,1,0,0,0.5,2.0,2.5,80,4,84
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Mbuji,Mbuji,29,Lutope,,0.9,1,0,0,0.5,2.0,2.5,120,5,125
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Mbuji,Miyau,30,Lunyinyito,,0.8,0,0,0,0.5,2.0,2.5,35,2,37
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Mbuji,Miyau,31,Manzege,,1.5,0,0,1,0.5,2.0,2.5,45,3,48
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Mbuji,Miyau,32,Njero,,0.4,0,0,0,0.5,2.0,2.5,32,2,34
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Mbuji,Miyau,33,Mihehe,,0.5,0,0,0,0.5,2.0,2.5,35,2,37
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Mbuji,Miyau,34,Kihuka,,0.0,0,0,1,0.5,2.0,2.5,55,2,57
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Mbuji,Miyau,35,Njala,,0.8,0,1,1,0.5,2.0,2.5,55,2,57
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Mbuji,Miyau,36,Lupembe,,1.8,0,0,0,0.5,2.0,2.5,40,1,41
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Mbuji,Miyau,37,Kingurawila,,1.1,0,2,1,0.5,2.0,2.5,45,2,47
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Mbuji,Kibanga,38,Lukongo,,1.0,1,0,0,0.5,2.0,2.5,50,3,53
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Mbuji,Kibanga,39,Matipu,,0.8,0,0,0,0.5,2.0,2.5,45,3,48
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Mbuji,Mahilo Asili,40,Kitete,,0.0,1,0,0,0.5,2.0,2.5,50,3,53
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Mbuji,Mahilo Asili,41,Lukongo,,0.8,1,0,0,0.5,2.0,2.5,50,3,53
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Mbuji,Mahilo Asili,42,Mhahani,,2.7,1,0,0,0.5,2.0,2.5,50,3,53
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Mbuji,Mahilo Asili,43,Mihugula,,0.8,1,0,0,0.5,2.0,2.5,70,3,73
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Mbuji,Mawono,44,Mkingino,,0.5,1,0,0,0.5,2.0,2.5,50,3,53
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Mbuji,Mawono,45,Mapera Juu,,1.0,1,0,0,0.5,2.0,2.5,50,3,53
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Mbuji,Mawono,46,Mhekela,,2.2,1,0,0,0.5,2.0,2.5,50,3,53
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Nyoni,Nyoni,47,Mihehe,,1.1,0,0,0,0.5,1.5,2.0,55,2,57
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Nyoni,Nyoni,48,Kikwelo,,0.7,1,0,0,0.5,1.5,2.0,55,2,57
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Nyoni,Nyoni,49,Lituru,,1.4,0,0,0,0.5,1.5,2.0,45,2,47
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Nyoni,Kihereketi,50,Lubela,,0.6,1,0,0,0.5,1.5,2.0,25,1,26
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Nyoni,Kihereketi,51,Ndondo,,1.4,1,0,0,0.5,1.5,2.0,25,1,26
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Nyoni,Kihereketi,52,Kihereketi Asili,,0.9,1,0,0,0.5,1.5,2.0,45,4,49
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Nyoni,Kihereketi,53,Maganagana,,2.9,0,0,0,0.5,1.5,2.0,32,1,33
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Nyoni,Kihereketi,54,Kihulila Asili,,0.9,1,0,0,0.5,1.5,2.0,32,1,33
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Nyoni,Kihereketi,55,Chepuka,,0.0,1,0,0,0.5,2.0,2.5,45,3,48
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Nyoni,Kihereketi,56,Msumba,,1.5,1,0,0,0.5,2.0,2.5,35,1,36
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Nyoni,Kihereketi,57,Ndengu,,1.1,1,0,0,0.5,2.0,2.5,50,3,53
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Nyoni,Kihereketi,58,Makemu asili,,0.3,2,1,0,0.0,0.5,0.5,50,3,53
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Nyoni,Kihereketi,59,Makemo,,1.6,2,1,0,0.0,0.5,0.5,18,1,19
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Nyoni,Kihulila,60,Kihulila juu,,1.9,1,0,0,0.5,2.0,2.5,25,1,26
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Nyoni,Kihulila,61,Minungu,,0.5,1,0,0,0.5,2.0,2.5,35,2,37
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Nyoni,Kihulila,62,Makambako,,0.0,1,0,0,0.5,2.0,2.5,45,2,47
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Nyoni,Kihulila,63,Msopeni,,0.6,1,0,0,0.5,2.0,2.5,45,3,48
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Nyoni,Likwela,64,MiTanga,,0.8,1,0,0,0.5,2.0,2.5,45,3,48
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Nyoni,Likwela,65,Gwindi,,0.5,3,1,0,0.0,0.5,0.5,3,60,63
Ruvuma,Mbinga,Mbinga DC,Mbinga Vijijini,Nyoni,Likwela,66,Tundu,,0.0,2,1,0,0.0,0.5,0.5,3,60,63
